day_of_week,hour_bucket,city,platform,rainfall,aqi,earnings
2,3,1,0,65.12714036250297,138.78447795431228,74.01973774430273
6,3,4,0,68.0364557787157,60.82558103019828,70.01421518003568
0,0,4,0,35.033235038796995,479.57023122539647,134.36149474679974
6,1,4,2,70.31571849269996,305.8628166596367,154.887378056599
0,1,1,0,29.8173986434391,150.44262980154252,171.4365307649312
2,0,0,0,35.34302982898829,114.43943206641379,191.23561811175193
5,0,1,2,82.73653535279965,269.7681572223679,143.6426629209428
4,1,2,2,89.78194918410608,259.660473239124,92.83555013307733
4,3,2,1,32.89542646821487,111.22729272890146,260.9478462929195
2,2,3,2,33.600124763343416,235.54454509590562,318.13537191872723
4,3,1,1,20.44038956678569,488.4478657557835,153.31113416188663
4,2,2,1,84.94784454847048,200.6618495367875,203.84793435692183
1,0,2,2,7.757410458425474,434.69290209864937,122.08221402392643
1,0,3,0,58.751980936555206,450.21805329546805,138.03927792161704
2,1,2,1,68.03965291560058,53.551501703622925,73.58102830320142
1,1,1,0,52.59543102916242,218.22337659874043,185.97828202882516
6,3,3,2,76.45269356819439,171.3062442962044,143.9954421956246
4,0,3,2,8.761169150971714,202.83804380628462,116.41556936658397
5,1,4,0,92.2381701386565,293.5213871917381,137.2076036128092
5,0,3,0,11.15593215539028,497.9662690647915,196.54701679804256
5,2,1,1,15.460641774159745,281.9268371269612,353.6023819248479
2,2,2,1,84.66324347478503,450.0334571265115,74.53882227807047
5,2,3,0,4.786106515835642,229.76230139582296,388.6274571663685
2,1,0,1,72.31240308330615,350.6271308145331,50.0
0,3,0,0,59.862652615509745,50.43365834182879,201.4919507137558
6,3,2,2,5.815827505062588,247.17860322843933,247.5385369912584
6,2,3,2,73.51252086439099,463.7462816417576,224.01735168614283
2,0,0,0,90.1362243842069,332.0968114537176,50.05516453850305
1,2,4,2,88.11868264358522,258.58665909474894,188.83584975027688
1,0,0,1,91.53688472898078,335.49017794524053,99.36836438805626
4,2,0,2,66.48963055724977,451.8769605962258,50.0
2,0,2,2,72.40707703291088,185.53042293179723,50.0
2,1,2,0,6.05115613411471,367.4223747502242,106.62621853524172
2,2,3,0,65.50744330011888,378.8855918665752,96.4681153041507
1,1,2,2,93.52872911329727,462.1835146569196,50.0
1,2,1,0,78.01222730609881,465.3636079436211,91.76941219075512
6,2,2,1,95.81541649544167,383.087488608328,175.152806484033
1,2,0,1,92.1274834332863,450.59865685221683,76.21283426078176
1,0,0,0,22.79147410529093,193.7062165871558,207.34355263899715
4,3,3,2,21.509605031374335,391.8770867357075,132.75926308466336
4,1,2,0,95.61009626364617,482.0146049610853,50.0
4,2,3,0,91.15700889867806,357.4599229641109,98.69194477406703
3,1,1,2,92.62748233430132,194.40665028871916,71.94815537374993
3,3,0,0,19.905290356469852,320.60040403009145,228.78270671185535
4,1,0,2,29.605655855068125,156.67381705870935,181.4761575477499
1,1,3,0,81.54563042355974,355.57089085255626,50.0
1,0,0,1,58.71162144184673,57.45986225851469,162.35182875393014
0,1,3,1,51.3500729171112,237.45532605429784,189.032206279614
4,0,1,1,76.12452023882328,392.90499392687644,50.0
2,1,2,2,78.8038974447814,287.0143420606639,54.177685860543264
2,2,1,2,52.28990837382539,82.14131881978895,304.202353666106
3,3,4,2,62.758576633065175,481.57667315227116,50.0
6,2,4,2,95.38439105578956,280.56837745745577,258.55790843132075
3,3,1,1,83.78425021593952,440.2751528297179,50.0
2,1,0,1,4.713152413130583,218.2983828024628,153.49874889212612
1,0,1,2,85.45088911707059,294.96649305532196,89.8870504697002
1,3,2,1,87.58268474572294,245.47876213154797,114.52224502731079
1,3,1,0,61.56029380507063,154.17997000017414,50.0
5,2,4,1,80.2619852451031,102.26083464481545,277.1137418029783
3,2,4,1,61.48149526556361,399.2915602702994,70.3468176865719
4,3,1,0,54.12967289221713,105.58577237984612,207.15514621425785
0,0,1,2,22.151972036791168,359.10366804259,127.08404441877043
1,3,1,0,84.36199844925657,412.6179482374506,50.0
1,0,4,1,41.624187702220404,226.5301447759979,194.36738134435583
2,3,1,2,94.69563702738627,172.03315954321812,73.61508665740378
2,2,2,1,44.89117536539127,299.7559181607488,302.27954808236177
0,3,0,1,25.732379876995104,108.84164015116386,220.5404806281905
3,0,0,0,73.73061619762787,325.3385000176479,50.0
6,2,2,0,97.92772679449756,347.6942266624483,261.8707757844524
6,0,4,0,6.0988207198948485,262.5235721307075,300.04813655214303
0,2,1,1,0.7981878343539806,486.75617517093656,232.30183532156073
3,0,3,0,93.18507802258252,223.7304575121687,114.52460142257428
2,3,4,2,96.5315425718973,493.3071811771249,50.0
1,1,0,0,23.22475949510291,189.806923076885,243.3620772642459
2,1,3,1,69.98238930655015,469.66166701854877,50.0
6,0,0,1,82.94552793163436,109.04110903749199,186.80271700288932
6,3,1,1,80.72859401623712,87.5915036027699,99.51952356359848
2,3,4,0,57.716249816531636,493.65242595591144,67.38075174167031
0,3,2,1,30.862943807079134,259.5723963028588,211.550170358873
0,1,1,0,6.955233963957797,286.5553336269869,206.79195206857864
2,3,2,2,76.37849763281164,189.29203691493043,127.98578937234458
1,3,2,2,93.98422725950422,303.65054995030346,113.56649214608163
0,3,3,0,32.80163444891474,395.6907495379686,126.25393507873416
1,0,4,2,59.73874914497078,361.8675260825037,50.0
0,1,3,2,32.94201361414347,300.81097655179315,215.4488035240365
2,2,3,1,77.02738889138784,497.5679102182457,72.95086212567531
1,0,2,1,27.02849383422956,382.94620243109347,135.02270876767759
3,3,0,0,24.36002636565593,310.76683561796204,214.22266378535278
3,1,2,1,40.29930890117378,99.9836890900269,201.0743798965755
0,1,1,0,61.185800022161196,318.9830352160604,64.7678817952631
3,2,0,2,75.5135709770984,57.54021149840518,172.11405307349364
5,2,0,0,84.23045855536367,196.1156459575432,311.34477279964085
1,1,2,1,7.1896916514604055,475.6084697258385,60.892386017428194
2,1,2,0,68.5002412300274,223.25133564729686,50.0
3,3,0,2,38.37571435353864,155.8963454207505,174.50120228078598
5,0,2,2,86.54574783833951,135.050918589485,182.39372865406324
0,1,1,0,88.85739847602918,468.9362711697562,50.0
0,3,0,0,92.4816894617826,279.12191608330136,89.78680207160886
2,1,1,0,9.14127042382834,320.4600765037367,196.52945138275254
1,2,0,0,80.17393327954576,344.7612659137497,192.75360399844206
1,2,0,0,64.13192982210275,376.26144046424383,66.0517381299835
5,0,0,2,94.66164395898741,241.9849753039903,124.51278536851646
2,0,2,0,91.76935498488884,210.956949481854,108.19863069833941
3,1,0,1,41.86906755015798,390.4783781845127,117.32739892825218
5,3,3,1,83.27337857825114,379.3750410705074,107.01286968636272
0,2,2,2,39.59555512242403,496.68717913135555,167.61656102231638
3,2,1,0,40.16414089652075,136.9695607734243,289.5205180894659
2,3,0,2,46.99548634486855,119.63571921231531,171.87617936944528
1,2,3,0,26.996566694766422,99.36803613711129,292.742704410424
0,1,2,0,62.715893963977145,446.94217733770455,50.0
4,2,1,0,24.636872482067453,401.8146493782044,266.42011869458014
2,1,1,0,10.252970882103929,440.7230598454855,56.29661657282095
2,1,2,1,47.892155717295836,481.36470194085797,97.33437762530527
5,2,1,0,6.292135333088488,299.9247276642567,359.99341866923163
6,2,2,2,78.10695369052124,67.06734118643051,273.43360854214285
0,2,1,2,57.54976973709982,252.68712743022994,304.38167544893673
0,0,1,1,79.5941025682124,350.0838170573072,50.0
6,1,3,2,59.448224882604016,414.42215014181255,187.51371245719486
6,1,2,2,18.33771545881663,295.3814438778571,220.56858468780337
3,0,1,2,34.31940674672907,169.4279864106466,192.87567990369277
4,0,2,0,47.56464437616338,85.28519435166041,187.1857125690791
1,0,0,0,13.457100450481418,398.77644276533744,144.43736671452706
2,0,2,0,67.6561522669848,423.44487324511454,50.0
4,0,2,2,91.17619831612093,207.7520439349228,97.39039126293758
1,3,1,1,15.11680939786968,110.46759195248697,190.2156305810677
0,1,2,1,24.422167899226,354.149940839276,97.92222030989834
4,3,4,0,69.60622060842876,462.14943253640513,50.0
6,1,0,2,70.68388378431615,479.5817809619946,80.63180356853101
3,0,1,1,39.02755564231292,433.60922249669096,94.44742486282124
3,2,3,0,48.29042426229151,212.42414208636245,354.08878366417554
2,1,2,1,41.399865242716096,414.9375939586145,131.14109141785886
3,0,1,2,39.957100071497884,383.8997501640027,113.5984282149648
2,3,1,1,33.16789182047333,365.9064887781223,117.34011870489006
6,1,4,1,16.31033894248395,201.8657830904353,285.3594076054816
0,1,0,2,17.82036055066366,107.01452940925509,199.7650994350422
2,2,4,0,34.16137846419473,125.93759190038473,299.47384442148376
4,3,1,1,44.471289140610246,452.63357432738525,142.02923371859265
3,0,0,2,10.777687452967665,294.67423778579473,202.69069789135963
2,3,3,2,18.832975859226476,133.5521690304452,203.93041224896345
5,2,3,1,25.10931570640299,276.8375552537687,367.39782242612716
3,1,2,0,53.934214851072014,135.5152995020585,200.92462763155618
5,0,2,0,51.90999346495484,196.3934725584373,349.05567531777854
6,3,4,0,4.476508538311641,314.95372038581155,254.36086025457683
0,0,1,0,33.22152502068826,131.71589877463532,240.07909971160512
1,1,4,1,30.64018292479601,497.8495640102589,118.73999376103457
4,1,3,2,39.93897048050743,196.0803009724426,155.32520065563514
3,0,0,1,77.36868055394895,417.12565533611826,58.24046232243032
0,2,3,2,69.34020470667066,462.34713807963277,100.04784629019069
2,3,4,1,65.79477053775554,214.45142750943037,62.30060395361688
6,0,1,1,57.99307906855448,442.2433465574698,196.76692992024132
5,1,4,2,80.3816079636295,76.93071736381111,210.73519633841008
0,1,0,1,35.17234430609732,260.5798912257585,176.66591300502432
3,3,0,1,54.51616613088994,255.18190909777192,217.60628254628713
2,2,1,0,95.23443218306524,448.81058328663335,129.9872746536539
2,1,0,1,38.62123366889145,383.54127792899334,112.56473306612249
5,3,2,0,79.5330796215327,62.83453874189644,142.59173858247314
4,1,3,0,78.2658247295111,117.07117554018718,50.0
6,3,4,1,27.662308864798078,188.38737868621487,260.74484541727634
5,2,2,1,14.392448583868934,202.24232932889856,379.37486121166603
1,1,2,2,46.05775627391877,131.73750044508847,195.1571265820939
6,1,1,1,38.948489223567485,124.86851768442934,304.6633882834005
4,2,0,0,59.56891972625116,315.7500201846528,262.66488748961507
2,1,0,2,29.23421277838608,128.04328400930396,213.6620252058349
4,1,4,2,26.335472838207906,458.2540435960093,163.61577313339222
0,0,0,0,27.53253038807486,465.3039545219319,104.01944462540544
1,1,2,1,17.595855363076552,119.41919101818561,183.13636778252277
4,2,4,0,65.44352210038682,479.0505523344049,95.57888688103137
4,2,2,1,6.302885287127491,462.3959849793385,182.4993963556317
2,3,4,1,79.69026832942569,71.31862741163017,53.6261189603863
0,3,2,2,95.52124051890723,443.0021386374434,50.0
4,1,2,2,27.037052545048667,175.0255456437578,236.88457045420097
3,0,4,1,49.8518812919509,491.7956529185276,139.8395417880096
2,0,1,2,29.259951414562302,450.9517083409515,119.40726103027146
0,1,2,0,67.4996304645678,471.3942932919977,50.0
1,0,4,1,84.1741088471657,132.68271391779035,82.1788999742894
1,3,1,0,2.8183547312732316,229.6594421269809,231.40729222774144
6,1,2,0,92.86417633825496,157.00056711973696,137.33205254968004
5,0,4,2,68.21790592258289,489.31887762962623,50.0
3,3,4,1,74.83371492260189,154.67764751475153,115.86916406299008
0,0,1,2,33.33089878783873,366.6371159304565,90.18698879501795
4,1,1,0,99.6195912374829,357.2113821425243,50.0
3,2,2,1,54.01450624841042,183.25200415838984,325.7015825418139
4,0,3,1,74.08912408179333,359.88027946290947,50.0
4,0,1,0,39.82316632172018,415.3012354696216,90.34460673543992
0,1,4,2,85.5239057522969,103.73550908297659,59.30673823210233
2,0,4,1,33.37044735597466,156.20913192762464,194.0961671381138
2,1,4,1,42.6723924601364,495.51523644580664,100.5277939428527
3,2,1,2,79.18108304969869,96.19916069221534,196.20544752407676
0,0,4,1,65.54214026309107,258.08610295158195,94.93049759347446
1,0,4,0,33.75607804221564,89.72094670004688,192.34269878477937
5,1,2,2,44.870963018984725,453.6873014917801,223.5152405814846
5,2,1,0,49.76202957191841,388.6551703946548,391.2975704312322
4,3,3,1,82.85294404501118,218.6619864461142,62.715130666938904
6,2,4,0,26.371640287957632,432.3814489497275,353.89379513398825
4,1,1,2,74.0269448197261,273.75362328483334,64.4158014396135
6,0,4,1,48.04383822248436,167.71144827692694,276.94784828402277
6,0,4,2,79.08835163285485,311.7068513142735,195.37550740101526
1,2,1,0,98.46163611621999,417.147589601288,98.07223224251005
1,1,4,0,86.46050121552533,266.719258886214,165.85149087931606
0,0,1,1,57.94028299670617,218.39404738788483,232.35073987555285
5,0,0,1,10.634866564983215,455.5810569172285,188.3854710918295
3,3,2,2,7.005293966902427,329.7067276420497,193.97216594152837
6,3,3,2,73.24874359053992,149.69858598716635,167.55349892444892
3,1,3,1,67.94984109053237,210.63194397787694,100.47099583742978
4,0,0,1,4.436424255326021,175.39642073355344,183.699592027108
2,3,3,2,26.591567943865158,131.54300677712098,171.0150957468739
6,1,2,1,43.91111940005884,317.7983201718569,278.64716652436306
1,0,4,1,44.7507492074815,368.2228713265088,58.0962071311007
2,2,0,2,64.79628318784385,97.23102242170145,151.0853450925009
6,2,3,0,79.32744203037838,337.9825910738747,245.01503787500607
4,2,4,1,2.7764827087029986,486.29369284254824,162.46271583053186
5,1,2,2,94.04739275609263,362.6802796851575,50.0
3,1,0,1,26.524781246832042,277.5819494889662,207.36880367666657
5,0,2,0,69.77157798727407,244.58344195698302,184.82611303277798
0,0,0,2,55.17746692267631,286.2344764646823,167.56497521564404
1,3,0,1,38.91979631956072,463.96767322679574,97.81708965759556
4,0,0,2,79.96119128238497,165.25876959925495,96.68047142774138
1,1,4,2,83.73846642474666,187.69768494391894,168.07899777480307
0,1,3,1,28.707174855387496,108.7519865269211,195.14342975829462
2,2,3,0,51.148527027028365,402.81979232504676,192.0886052109949
6,1,2,2,73.19018142586063,300.7258369410443,147.4735763244918
3,0,3,1,89.02832401854704,239.76908820789814,108.09317668030675
6,1,4,1,61.1779742219384,74.28723642274832,151.33414731490646
1,0,1,2,33.73340220786242,490.0565185164846,133.19334173204467
6,3,2,1,15.622413368473175,225.1499591850546,268.8310099058944
4,2,3,0,0.37047963220088187,150.64096317061646,293.51323290746853
6,3,0,2,50.48607783757316,344.1431388795931,331.1602822795531
0,3,0,0,89.12900198940818,205.0631459230353,115.93037673600529
0,1,2,2,18.074543305738622,326.29065136179895,213.27310738642143
6,1,1,0,77.20338675819906,179.0627384211164,177.4027517949401
5,1,0,0,41.26680208171554,139.58078475752095,275.622012575753
4,2,1,1,52.422119543910306,324.761628555589,317.0520077571918
2,3,3,1,66.72868540638372,426.530450326961,50.0
6,2,2,2,77.89708190168399,112.48338130259087,230.648963730337
3,2,4,1,57.69274349724983,178.5057691117802,318.3576666924613
5,0,1,0,46.676877786566415,355.20875416960286,194.38999476104607
5,2,1,0,97.59353468498946,377.5407319702528,211.14696139524096
4,1,4,1,88.52101934711659,403.6703495326599,50.0
3,3,4,0,3.9507219453954856,108.68492440129776,232.15520773911112
4,0,4,1,16.14962938156973,432.2899576977719,191.925651548855
1,2,1,1,10.745634613663501,75.67627265682216,255.2932147301937
1,2,4,0,96.89409284639943,436.14477624720723,60.28795088053082
3,1,1,2,50.98972999609305,412.71124929152984,131.69569309270528
0,0,4,2,66.26481754582062,394.0033128033511,50.0
2,3,0,0,63.91616945439231,102.3850606027738,50.75456421638361
1,1,0,2,60.57130020828937,473.23015155623506,50.0
0,1,4,0,68.07923269995851,453.1059511595967,50.0
4,0,4,2,75.78049268263248,144.60283331162321,95.09419900193899
1,2,4,2,99.57998626628581,219.50267904506595,150.05907174086036
6,0,3,0,95.35598817329719,182.4407053894117,136.21040038389367
2,2,0,0,24.60175178735742,238.54071005430694,258.14715879159365
0,3,0,1,16.57842504888197,319.17425677812776,175.95673118509774
1,3,1,1,83.4837573038732,228.72866119339162,83.81876334081888
3,1,3,1,79.63499162127846,198.0827247249962,74.77256041549245
6,3,4,2,1.156408869270198,214.22249023333143,261.8297901972021
4,3,1,0,0.9950909049507684,410.7967210263721,133.72046054282686
5,0,2,2,74.01277102277271,158.90494493591484,173.40876419707467
1,2,2,0,99.77250981059605,226.2002105866606,203.11138905709643
6,2,1,2,89.77602236169669,91.22022459452718,269.4642484913179
4,3,4,0,38.269972210203605,54.642807186584605,191.21907804332318
1,1,4,2,59.40721543255787,175.65248088748757,210.6908739498009
0,2,4,1,57.381353357595714,278.801908870459,276.7306905543414
0,0,2,2,94.99029159610443,74.22711888512748,56.76594991593319
1,1,1,0,44.56267691535436,411.89866352380466,142.6221280846814
2,2,0,1,37.306170867702505,96.75464138943906,322.21287051746674
5,1,0,2,50.72388208543759,168.1486004620589,300.3062194815883
2,1,0,0,96.81794969744566,457.3423093179032,50.0
2,0,3,1,6.085440724798296,334.1717800125992,157.35101359770076
6,2,4,2,9.571662444935825,166.42398593868606,393.51740229671117
2,1,4,0,46.11151631763841,300.4210883735484,218.97998004907902
6,3,4,0,31.112397479181652,447.8344389520432,249.08104589318367
4,1,3,1,64.62041885579279,123.00025437651188,55.64248661161636
3,3,2,0,27.116369095403712,257.6425757561543,198.1091047549259
6,2,4,1,55.07321456719495,369.35012731293966,286.51596220889644
5,1,2,1,23.33603700806066,200.1072476487423,276.09600784813784
0,2,4,2,24.566932845424272,316.1338238756568,303.8263094840877
4,0,4,1,66.05620504596061,155.56371098835535,108.83077425724204
2,0,1,2,67.03277952854411,329.04141833852515,50.0
3,0,1,0,20.474728395695962,301.7103656523923,222.57714486159585
1,0,2,0,50.836363325405166,374.21178952403704,125.1299324523462
0,0,4,0,17.714375370537905,350.69533680085493,91.15754036454592
4,0,3,1,86.98539473015349,196.6116278180421,53.36325589146243
1,1,2,0,79.70914838980804,402.9717910648351,50.0
2,3,0,0,89.08325164671427,207.05269296005318,61.03770854411334
0,2,2,2,24.396281952646458,51.51349056121347,295.43584300338983
3,0,0,0,30.964178835761402,56.4241810478233,177.7373351488905
0,0,0,2,26.284622876125464,449.38172598647714,113.14446234130824
6,1,4,0,65.49075480347008,183.9177691308815,138.46418928825992
3,0,3,1,74.04014479305675,460.37434159084546,50.0
5,3,3,1,56.997835880114714,383.1635291179677,146.94759578677596
5,2,4,2,21.276077462216016,62.84986737643867,370.71155451705056
0,2,1,2,79.61240546835278,497.0087705980188,50.0
1,0,3,1,90.9536501549831,202.16485778760944,124.84236541865661
4,3,1,0,54.12730467223182,292.96198672820503,198.50378904594268
4,1,0,1,94.25918858206921,141.27946595652023,110.32557322591012
0,1,2,0,35.62035980579197,153.76808352132622,205.16777839300286
4,1,0,2,39.10552770344311,337.67604589320877,159.52499929547685
6,3,4,2,19.133233403324958,215.09686081585124,281.8412103303835
1,0,0,0,87.92823174295144,300.14054045542787,94.58765223155225
4,2,4,1,69.89550154763855,188.70120563139983,148.47500475163326
5,0,3,1,89.7245478884261,361.4265006923497,114.5606690853613
3,3,1,1,64.09559830409944,220.71677712777438,64.16555570606127
6,0,4,0,66.44993783527191,175.3315282363513,146.8847967502514
5,0,0,0,71.3740148203268,443.4700573094586,95.16478953991808
3,0,0,1,91.20397367289443,405.5196276087617,50.0
0,3,4,1,91.36757730943516,105.9981276186999,93.88650925904038
1,2,3,0,13.468986052387532,280.97303434315415,303.6184369502071
5,1,3,2,18.049493208391276,159.4814345673263,254.40248146848154
1,2,4,1,0.7835173112860194,187.6135501398194,316.6599258445541
5,1,4,1,2.3991573455061976,223.48293752392138,299.2978653690021
0,3,3,0,51.54468071461137,120.9882374952404,158.5475139076856
0,3,4,1,41.71047162440242,233.50444362146084,192.23789294513617
1,2,2,0,6.708745716816433,298.03876030881685,250.4827482010004
4,0,3,0,97.40569128701519,60.846128038472436,64.05123235468238
6,3,1,2,77.84492091546666,108.38425965083252,178.3137007280243
6,0,3,0,17.88021223140033,62.12745989070363,284.06998484541674
6,0,2,0,32.523168767818376,482.3389251268233,192.7448652512836
0,0,2,0,23.780574047244585,254.61503021352982,200.18002302154213
6,2,4,1,63.30481223434574,433.4642863426138,167.2356434279887
1,3,0,0,94.18952720779771,57.245890247909095,73.53399897797372
3,3,1,2,7.7922105327039475,344.35953130091264,192.0962204702331
4,3,4,0,77.62808308635655,441.03160387624763,50.0
5,2,3,2,30.721209049413257,295.16536413060135,368.7557279186372
3,3,3,1,79.3436544114628,360.8915594141115,50.0
6,1,1,2,0.3081398269308311,146.36329741217693,302.219187685856
2,3,2,2,67.83249625348517,87.92250211999986,118.72015386726181
2,3,3,2,62.67346011792527,84.6850517524359,126.18535769266146
2,2,4,2,77.50423088127309,109.66176810660869,196.6349242877924
1,2,2,0,86.12428314330243,343.7929208558255,212.24303563289914
4,3,0,0,3.8433143490149035,450.36700330483046,120.06590248899053
1,0,2,0,43.983973093138886,388.96492637904237,64.65310685325933
2,3,4,0,89.92823072743599,399.2863872588376,50.0
2,2,1,1,0.6855223276326372,411.0942299051454,198.18938595028828
5,1,4,0,77.98701579035749,415.9540267508938,76.11036904596163
6,0,2,2,12.290760801279543,421.72739518424373,195.96029120657775
3,3,2,1,46.29216474371653,115.41668416122417,209.3689809261082
4,2,0,1,15.482040945143405,391.66144338575424,262.0876092806883
4,3,2,1,42.478973749672,435.745681735005,84.11468506155626
3,1,3,1,80.18665733261261,74.53467002816716,56.330831341851834
3,1,1,0,41.0248534881343,66.00781266531789,199.33185549952742
1,0,1,0,69.49464313698313,114.79550716146525,75.06764449977744
4,1,1,2,97.04670822542319,491.38586210578706,50.0
4,1,1,0,41.415468088197514,427.078207969585,114.2876437863132
0,3,4,1,88.40178597901833,128.0926394533204,50.0
5,0,4,1,29.592009010059638,463.8236796291975,172.69433564797896
6,0,4,1,19.19442878630242,115.385284706521,306.93468231970115
5,1,1,1,86.87498165405087,396.5019859635946,86.81445312653848
5,3,4,0,75.97706975211777,260.2414012351294,141.51449183339676
5,1,3,1,73.96181662869746,419.15800452597193,76.45437189181645
3,2,4,0,19.650286207303893,142.51017000576326,286.9173194295422
0,2,4,1,41.23592256512569,297.2714866014993,304.9774651485154
2,3,3,0,30.1573707791841,386.33425787740083,89.66938713442502
4,2,4,1,91.9555545995229,329.0030278769068,222.09542842507523
2,1,3,2,9.508342960846495,249.5496644766892,173.52281250157657
1,0,4,1,32.05822768226192,129.6482861257004,193.74100872835842
1,1,1,0,60.76519412941468,95.00144693972942,72.72951012544122
4,3,4,2,81.64591840602085,148.23073613394928,94.3408080993029
5,2,1,0,77.49925414389587,148.53337061728405,290.22537144186083
4,0,0,2,69.21683937215111,345.9660865507486,102.77913714010762
1,2,0,1,94.66985773454252,453.3859565506802,88.8404272271899
6,3,4,2,23.656070195286873,479.06569601716785,186.88614328942992
4,0,0,1,83.30928914504517,197.86343597390822,84.36516966777383
1,3,4,1,7.903434540117349,298.1845466217479,179.0654797041256
6,3,0,2,4.616615532392188,426.0309403687715,200.20048350920757
2,0,2,2,37.96600158933124,108.391381972086,185.4690219909638
2,0,1,0,3.102160770597562,357.6553451606383,74.46313911098426
2,2,3,2,32.23232609872028,117.36167561722222,327.8649421546232
6,2,3,1,11.609002439548743,460.15241597394225,303.3868061102364
3,2,1,2,9.35339629154537,274.45143082777025,284.3149412449133
2,1,0,2,63.95132485108766,271.31120621260226,50.0
4,1,2,1,87.2754517947202,115.69202936638229,50.0
4,0,0,0,2.9934180218033624,312.10908205618256,227.78234073665874
4,3,2,0,10.68686597550419,145.24000530118496,184.90062175975083
5,1,1,2,36.50979193882532,287.62255501732784,346.0023177512648
3,3,1,0,80.33156490423752,67.68286501154617,58.242927971441816
2,2,4,1,99.44618477442528,433.05738314714114,93.12932038231406
6,1,4,1,77.62036402556079,474.72974305904563,122.008859994695
0,2,4,1,32.86330827811689,208.00227733266263,288.1118790432046
3,0,4,1,97.39763961037055,332.22297851535615,64.41665995920779
2,0,1,0,52.01806600696012,224.3317028312878,207.80933855522997
6,3,1,2,99.86924846668508,403.83033009090906,99.59367098683879
2,2,3,2,7.226904139913881,462.36840664351456,245.32995564617357
0,0,1,2,80.2223932007144,68.51805812662663,109.6433357841725
3,0,1,2,93.40718261923627,107.85707607956569,118.99603180452901
5,0,3,1,5.0405544236033055,496.8427770086472,152.85651150240662
4,1,2,1,43.20055473162707,85.14969652137088,164.57590755058646
0,0,3,0,64.69422171906784,240.4226446720385,73.98451431308635
2,3,4,2,67.9863074730574,323.73548087769467,84.27390143243053
6,1,4,0,84.52965249643374,269.57864899833294,156.40421371600132
0,0,3,1,65.11036694199574,159.40037169118528,75.26900874303445
0,0,3,2,47.615788112924854,72.43539407745811,204.67292224097034
3,3,1,0,80.42364969799412,326.26608259256614,109.88151832079382
1,0,1,1,85.98996970333866,155.60933609828322,88.62020472489682
3,0,0,2,29.10006466994699,265.3315653122223,229.38940592886368
0,3,0,1,73.13659345608157,235.42741474772996,63.33545094992041
5,2,1,1,92.57102408562345,87.39360643130638,244.74092691817333
2,1,0,0,19.58635523057447,342.8111982349875,186.04479949749452
0,2,2,2,52.379306848400674,112.2548951088526,297.5560648315503
2,0,2,1,99.61289812536492,213.9315608369173,79.68537714168009
5,0,2,1,77.1152689414402,354.0683741884787,50.0
5,2,0,0,37.360968151796214,101.14821526851446,396.68812575901677
3,2,0,2,75.67795900244569,320.84118069492854,206.71410267704812
2,3,0,2,56.72729644281951,308.4408638130366,156.55717672756788
1,0,3,0,76.8586004972604,337.3575037268281,102.92723269737067
6,0,4,0,67.91700792632889,490.98748066158487,131.04884026653602
2,3,4,1,59.64006371628611,261.66008132282917,212.05146132243004
0,0,0,2,13.303082385298593,283.79172922551663,223.4861817395719
0,1,4,2,92.46049152108519,336.0659216466126,88.0506747386872
5,1,4,1,65.32923616723004,62.66949159313651,167.29365518323715
4,3,3,1,59.016512745103455,326.4646279302849,186.66565370315638
4,2,0,2,47.846997676205035,321.1353395092756,345.731950185229
4,2,0,2,33.0878633492534,324.7369969612631,310.97945339116933
2,3,0,0,81.77266725096707,279.3028388293365,52.36098008356251
6,3,2,2,36.79223852803789,122.82287151722728,305.3380826577233
2,2,3,1,59.32148407357406,275.79162801584835,274.82134689982547
2,3,2,2,70.74222936907105,418.9850799855714,50.0
1,3,2,2,27.06082963271853,222.8385468742814,182.6596606397827
1,0,4,0,51.306915271906476,426.65323494127176,108.12612442809716
2,2,3,2,35.50543791690458,417.14906632574053,244.90483151326563
3,3,1,1,28.956431327408772,239.26292230584963,195.7970860824108
1,3,4,1,88.27146910865864,361.7178140594359,50.0
4,0,3,2,93.00399939279387,52.527762047948514,128.096184228882
6,2,0,0,18.029673331756136,293.51135827851203,381.7712785307176
4,1,3,2,58.08185777322342,254.70860266795205,151.90625695524548
2,2,2,0,48.3803128764863,264.2668423650124,368.36819611432384
1,2,3,2,49.82436119671928,277.0594411861166,283.5604639469156
4,0,3,2,8.271960104746645,230.85060495745586,229.04056969298995
0,1,2,1,30.11565009767059,152.20304529746647,204.48134153601907
3,0,0,0,18.930353649144884,406.33822637439744,87.96568102870646
1,0,4,0,39.41380041077108,354.4084435568393,50.0
4,1,0,1,91.82805259955505,240.31607604209108,109.46337889193336
4,0,0,2,89.69133740898027,315.64964866611984,50.0
5,2,2,1,89.62692518557557,411.56187834328887,178.51607573451417
1,2,1,0,93.29084699335033,489.7802046332104,74.0629649382036
1,2,2,0,13.794053662434692,122.05375003217114,292.31342717246145
5,0,1,0,10.365310560020113,243.503650806481,227.0587707384452
3,2,3,2,81.015913252939,111.07071286922545,165.80547572010929
5,2,2,2,56.88692036811799,77.14522003010636,376.9013826041357
3,1,0,0,95.1112717543369,242.61909408246922,104.35550580364959
5,3,4,1,3.8066683066177887,248.70983040388109,307.5878104057399
4,1,3,1,87.35045842269484,425.1370444541196,50.0
2,1,0,1,21.78448542526594,69.5150117208872,175.4297565062272
1,3,4,2,15.063185849267246,64.41142826324605,177.4949412613232
